"year","sggcd","type","class1","class2","unit","value"
2020,"36040","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",526652
2020,"36040","economy","grdp","public administration and defence; compulsory social security","million KRW",349871
2020,"36040","economy","grdp","education","million KRW",272447
2020,"36040","economy","grdp","human health and social work activities","million KRW",256879
2020,"36040","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",162973
2020,"36060","economy","grdp","gross regional domestic product at market prices","million KRW",9979935
2020,"36060","economy","grdp","net taxes on products","million KRW",982449
2020,"36060","economy","grdp","total value added at basic prices","million KRW",8997487
2020,"36060","economy","grdp","agriculture, forestry and fishing","million KRW",91232
2020,"36060","economy","grdp","mining and quarrying","million KRW",4928
2020,"36060","economy","grdp","manufacturing","million KRW",4046954
2020,"36060","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",567693
2020,"36060","economy","grdp","construction","million KRW",683156
2020,"36060","economy","grdp","wholesale and retail trade","million KRW",169287
2020,"36060","economy","grdp","transportation and storage","million KRW",1415441
2020,"36060","economy","grdp","accommodation and food service activities","million KRW",102569
2020,"36060","economy","grdp","information and communication","million KRW",189910
2020,"36060","economy","grdp","financial and insurance activities","million KRW",150696
2020,"36060","economy","grdp","real estate activities; rental and leasing activities","million KRW",329531
2020,"36060","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",343252
2020,"36060","economy","grdp","public administration and defence; compulsory social security","million KRW",276573
2020,"36060","economy","grdp","education","million KRW",263745
2020,"36060","economy","grdp","human health and social work activities","million KRW",161237
2020,"36060","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",201282
2020,"36310","economy","grdp","gross regional domestic product at market prices","million KRW",1550518
2020,"36310","economy","grdp","net taxes on products","million KRW",104121
2020,"36310","economy","grdp","total value added at basic prices","million KRW",1446397
2020,"36310","economy","grdp","agriculture, forestry and fishing","million KRW",175425
2020,"36310","economy","grdp","mining and quarrying","million KRW",4077
2020,"36310","economy","grdp","manufacturing","million KRW",342636
2020,"36310","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",9043
2020,"36310","economy","grdp","construction","million KRW",132548
2020,"36310","economy","grdp","wholesale and retail trade","million KRW",55725
2020,"36310","economy","grdp","transportation and storage","million KRW",70130
2020,"36310","economy","grdp","accommodation and food service activities","million KRW",43849
2020,"36310","economy","grdp","information and communication","million KRW",28273
2020,"36310","economy","grdp","financial and insurance activities","million KRW",45857
2020,"36310","economy","grdp","real estate activities; rental and leasing activities","million KRW",53899
2020,"36310","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",48255
2020,"36310","economy","grdp","public administration and defence; compulsory social security","million KRW",233323
2020,"36310","economy","grdp","education","million KRW",85288
2020,"36310","economy","grdp","human health and social work activities","million KRW",78225
2020,"36310","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",39843
2020,"36320","economy","grdp","gross regional domestic product at market prices","million KRW",1071222
2020,"36320","economy","grdp","net taxes on products","million KRW",99443
2020,"36320","economy","grdp","total value added at basic prices","million KRW",971779
2020,"36320","economy","grdp","agriculture, forestry and fishing","million KRW",108280
2020,"36320","economy","grdp","mining and quarrying","million KRW",1887
2020,"36320","economy","grdp","manufacturing","million KRW",363244
2020,"36320","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",7539
2020,"36320","economy","grdp","construction","million KRW",48557
2020,"36320","economy","grdp","wholesale and retail trade","million KRW",21289
2020,"36320","economy","grdp","transportation and storage","million KRW",15715
2020,"36320","economy","grdp","accommodation and food service activities","million KRW",13043
2020,"36320","economy","grdp","information and communication","million KRW",9210
2020,"36320","economy","grdp","financial and insurance activities","million KRW",31292
2020,"36320","economy","grdp","real estate activities; rental and leasing activities","million KRW",26400
2020,"36320","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",16320
2020,"36320","economy","grdp","public administration and defence; compulsory social security","million KRW",180821
2020,"36320","economy","grdp","education","million KRW",61243
2020,"36320","economy","grdp","human health and social work activities","million KRW",39091
2020,"36320","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",27848
2020,"36330","economy","grdp","gross regional domestic product at market prices","million KRW",595953
2020,"36330","economy","grdp","net taxes on products","million KRW",25931
2020,"36330","economy","grdp","total value added at basic prices","million KRW",570022
2020,"36330","economy","grdp","agriculture, forestry and fishing","million KRW",82205
2020,"36330","economy","grdp","mining and quarrying","million KRW",NA
2020,"36330","economy","grdp","manufacturing","million KRW",37178
2020,"36330","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",3489
2020,"36330","economy","grdp","construction","million KRW",39219
2020,"36330","economy","grdp","wholesale and retail trade","million KRW",25937
2020,"36330","economy","grdp","transportation and storage","million KRW",25337
2020,"36330","economy","grdp","accommodation and food service activities","million KRW",14345
2020,"36330","economy","grdp","information and communication","million KRW",8558
2020,"36330","economy","grdp","financial and insurance activities","million KRW",17757
2020,"36330","economy","grdp","real estate activities; rental and leasing activities","million KRW",18355
2020,"36330","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",45933
2020,"36330","economy","grdp","public administration and defence; compulsory social security","million KRW",158704
2020,"36330","economy","grdp","education","million KRW",40522
2020,"36330","economy","grdp","human health and social work activities","million KRW",37947
2020,"36330","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",14538
2020,"36350","economy","grdp","gross regional domestic product at market prices","million KRW",1604617
2020,"36350","economy","grdp","net taxes on products","million KRW",86051
2020,"36350","economy","grdp","total value added at basic prices","million KRW",1518566
2020,"36350","economy","grdp","agriculture, forestry and fishing","million KRW",391646
2020,"36350","economy","grdp","mining and quarrying","million KRW",5757
2020,"36350","economy","grdp","manufacturing","million KRW",128909
2020,"36350","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",15359
2020,"36350","economy","grdp","construction","million KRW",152030
2020,"36350","economy","grdp","wholesale and retail trade","million KRW",56948
2020,"36350","economy","grdp","transportation and storage","million KRW",16402
2020,"36350","economy","grdp","accommodation and food service activities","million KRW",25158
2020,"36350","economy","grdp","information and communication","million KRW",21110
2020,"36350","economy","grdp","financial and insurance activities","million KRW",100634
2020,"36350","economy","grdp","real estate activities; rental and leasing activities","million KRW",32106
2020,"36350","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",15471
2020,"36350","economy","grdp","public administration and defence; compulsory social security","million KRW",293321
2020,"36350","economy","grdp","education","million KRW",80358
2020,"36350","economy","grdp","human health and social work activities","million KRW",152223
2020,"36350","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",31136
2020,"36360","economy","grdp","gross regional domestic product at market prices","million KRW",1008572
2020,"36360","economy","grdp","net taxes on products","million KRW",41689
2020,"36360","economy","grdp","total value added at basic prices","million KRW",966883
2020,"36360","economy","grdp","agriculture, forestry and fishing","million KRW",256244
2020,"36360","economy","grdp","mining and quarrying","million KRW",110
2020,"36360","economy","grdp","manufacturing","million KRW",60040
2020,"36360","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",6743
2020,"36360","economy","grdp","construction","million KRW",73702
2020,"36360","economy","grdp","wholesale and retail trade","million KRW",38455
2020,"36360","economy","grdp","transportation and storage","million KRW",32941
2020,"36360","economy","grdp","accommodation and food service activities","million KRW",16088
2020,"36360","economy","grdp","information and communication","million KRW",13234
2020,"36360","economy","grdp","financial and insurance activities","million KRW",36527
2020,"36360","economy","grdp","real estate activities; rental and leasing activities","million KRW",43365
2020,"36360","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",12921
2020,"36360","economy","grdp","public administration and defence; compulsory social security","million KRW",213023
2020,"36360","economy","grdp","education","million KRW",66558
2020,"36360","economy","grdp","human health and social work activities","million KRW",59091
2020,"36360","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",37841
2020,"36370","economy","grdp","gross regional domestic product at market prices","million KRW",1783722
2020,"36370","economy","grdp","net taxes on products","million KRW",111783
2020,"36370","economy","grdp","total value added at basic prices","million KRW",1671939
2020,"36370","economy","grdp","agriculture, forestry and fishing","million KRW",151798
2020,"36370","economy","grdp","mining and quarrying","million KRW",20219
2020,"36370","economy","grdp","manufacturing","million KRW",274340
2020,"36370","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",11826
2020,"36370","economy","grdp","construction","million KRW",143694
2020,"36370","economy","grdp","wholesale and retail trade","million KRW",65871
2020,"36370","economy","grdp","transportation and storage","million KRW",18645
2020,"36370","economy","grdp","accommodation and food service activities","million KRW",40192
2020,"36370","economy","grdp","information and communication","million KRW",21348
2020,"36370","economy","grdp","financial and insurance activities","million KRW",51697
2020,"36370","economy","grdp","real estate activities; rental and leasing activities","million KRW",94009
2020,"36370","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",112458
2020,"36370","economy","grdp","public administration and defence; compulsory social security","million KRW",261249
2020,"36370","economy","grdp","education","million KRW",95043
2020,"36370","economy","grdp","human health and social work activities","million KRW",253788
2020,"36370","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",55762
2020,"36380","economy","grdp","gross regional domestic product at market prices","million KRW",1034038
2020,"36380","economy","grdp","net taxes on products","million KRW",65513
2020,"36380","economy","grdp","total value added at basic prices","million KRW",968525
2020,"36380","economy","grdp","agriculture, forestry and fishing","million KRW",193557
2020,"36380","economy","grdp","mining and quarrying","million KRW",1679
2020,"36380","economy","grdp","manufacturing","million KRW",106841
2020,"36380","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",6500
2020,"36380","economy","grdp","construction","million KRW",89815
2020,"36380","economy","grdp","wholesale and retail trade","million KRW",38477
2020,"36380","economy","grdp","transportation and storage","million KRW",6487
2020,"36380","economy","grdp","accommodation and food service activities","million KRW",10294
2020,"36380","economy","grdp","information and communication","million KRW",11982
2020,"36380","economy","grdp","financial and insurance activities","million KRW",49961
2020,"36380","economy","grdp","real estate activities; rental and leasing activities","million KRW",25542
2020,"36380","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",13563
2020,"36380","economy","grdp","public administration and defence; compulsory social security","million KRW",249751
2020,"36380","economy","grdp","education","million KRW",57142
2020,"36380","economy","grdp","human health and social work activities","million KRW",55256
2020,"36380","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",51679
2020,"36390","economy","grdp","gross regional domestic product at market prices","million KRW",953921
2020,"36390","economy","grdp","net taxes on products","million KRW",58293
2020,"36390","economy","grdp","total value added at basic prices","million KRW",895628
2020,"36390","economy","grdp","agriculture, forestry and fishing","million KRW",124766
2020,"36390","economy","grdp","mining and quarrying","million KRW",3070
2020,"36390","economy","grdp","manufacturing","million KRW",81567
2020,"36390","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",11199
2020,"36390","economy","grdp","construction","million KRW",99889
2020,"36390","economy","grdp","wholesale and retail trade","million KRW",74151
2020,"36390","economy","grdp","transportation and storage","million KRW",18337
2020,"36390","economy","grdp","accommodation and food service activities","million KRW",16018
2020,"36390","economy","grdp","information and communication","million KRW",11298
2020,"36390","economy","grdp","financial and insurance activities","million KRW",45865
2020,"36390","economy","grdp","real estate activities; rental and leasing activities","million KRW",25610
2020,"36390","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",11582
2020,"36390","economy","grdp","public administration and defence; compulsory social security","million KRW",220341
2020,"36390","economy","grdp","education","million KRW",64900
2020,"36390","economy","grdp","human health and social work activities","million KRW",54587
2020,"36390","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",32449
2020,"36400","economy","grdp","gross regional domestic product at market prices","million KRW",2322251
2020,"36400","economy","grdp","net taxes on products","million KRW",119382
2020,"36400","economy","grdp","total value added at basic prices","million KRW",2202869
2020,"36400","economy","grdp","agriculture, forestry and fishing","million KRW",729453
2020,"36400","economy","grdp","mining and quarrying","million KRW",16120
2020,"36400","economy","grdp","manufacturing","million KRW",269109
2020,"36400","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",33374
2020,"36400","economy","grdp","construction","million KRW",141280
2020,"36400","economy","grdp","wholesale and retail trade","million KRW",86459
2020,"36400","economy","grdp","transportation and storage","million KRW",12299
2020,"36400","economy","grdp","accommodation and food service activities","million KRW",29809
2020,"36400","economy","grdp","information and communication","million KRW",22248
2020,"36400","economy","grdp","financial and insurance activities","million KRW",100933
2020,"36400","economy","grdp","real estate activities; rental and leasing activities","million KRW",57809
2020,"36400","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",26262
2020,"36400","economy","grdp","public administration and defence; compulsory social security","million KRW",393365
2020,"36400","economy","grdp","education","million KRW",103649
2020,"36400","economy","grdp","human health and social work activities","million KRW",126280
2020,"36400","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",54421
2020,"36410","economy","grdp","gross regional domestic product at market prices","million KRW",3371718
2020,"36410","economy","grdp","net taxes on products","million KRW",223915
2020,"36410","economy","grdp","total value added at basic prices","million KRW",3147803
2020,"36410","economy","grdp","agriculture, forestry and fishing","million KRW",364986
2020,"36410","economy","grdp","mining and quarrying","million KRW",5675
2020,"36410","economy","grdp","manufacturing","million KRW",1464998
2020,"36410","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",34686
2020,"36410","economy","grdp","construction","million KRW",136853
2020,"36410","economy","grdp","wholesale and retail trade","million KRW",91302
2020,"36410","economy","grdp","transportation and storage","million KRW",49860
2020,"36410","economy","grdp","accommodation and food service activities","million KRW",41294
2020,"36410","economy","grdp","information and communication","million KRW",24967
2020,"36410","economy","grdp","financial and insurance activities","million KRW",73041
2020,"36410","economy","grdp","real estate activities; rental and leasing activities","million KRW",90561
2020,"36410","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",93237
2020,"36410","economy","grdp","public administration and defence; compulsory social security","million KRW",432488
2020,"36410","economy","grdp","education","million KRW",126778
2020,"36410","economy","grdp","human health and social work activities","million KRW",60545
2020,"36410","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",56534
2020,"36420","economy","grdp","gross regional domestic product at market prices","million KRW",3358212
2020,"36420","economy","grdp","net taxes on products","million KRW",130428
2020,"36420","economy","grdp","total value added at basic prices","million KRW",3227784
2020,"36420","economy","grdp","agriculture, forestry and fishing","million KRW",372083
2020,"36420","economy","grdp","mining and quarrying","million KRW",885
2020,"36420","economy","grdp","manufacturing","million KRW",161040
2020,"36420","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",15175
2020,"36420","economy","grdp","construction","million KRW",297858
2020,"36420","economy","grdp","wholesale and retail trade","million KRW",89551
2020,"36420","economy","grdp","transportation and storage","million KRW",30180
2020,"36420","economy","grdp","accommodation and food service activities","million KRW",41048
2020,"36420","economy","grdp","information and communication","million KRW",34201
2020,"36420","economy","grdp","financial and insurance activities","million KRW",128914
2020,"36420","economy","grdp","real estate activities; rental and leasing activities","million KRW",161707
2020,"36420","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",72558
2020,"36420","economy","grdp","public administration and defence; compulsory social security","million KRW",1275556
2020,"36420","economy","grdp","education","million KRW",353689
2020,"36420","economy","grdp","human health and social work activities","million KRW",118864
2020,"36420","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",74475
2020,"36430","economy","grdp","gross regional domestic product at market prices","million KRW",1092857
2020,"36430","economy","grdp","net taxes on products","million KRW",70960
2020,"36430","economy","grdp","total value added at basic prices","million KRW",1021897
2020,"36430","economy","grdp","agriculture, forestry and fishing","million KRW",212542
2020,"36430","economy","grdp","mining and quarrying","million KRW",6469
2020,"36430","economy","grdp","manufacturing","million KRW",164093
2020,"36430","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",6556
2020,"36430","economy","grdp","construction","million KRW",117776
2020,"36430","economy","grdp","wholesale and retail trade","million KRW",40408
2020,"36430","economy","grdp","transportation and storage","million KRW",31661
2020,"36430","economy","grdp","accommodation and food service activities","million KRW",17911
2020,"36430","economy","grdp","information and communication","million KRW",10971
2020,"36430","economy","grdp","financial and insurance activities","million KRW",38460
2020,"36430","economy","grdp","real estate activities; rental and leasing activities","million KRW",31609
2020,"36430","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",18868
2020,"36430","economy","grdp","public administration and defence; compulsory social security","million KRW",200251
2020,"36430","economy","grdp","education","million KRW",55287
2020,"36430","economy","grdp","human health and social work activities","million KRW",38362
2020,"36430","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",30673
2020,"36440","economy","grdp","gross regional domestic product at market prices","million KRW",2187878
2020,"36440","economy","grdp","net taxes on products","million KRW",211780
2020,"36440","economy","grdp","total value added at basic prices","million KRW",1976098
2020,"36440","economy","grdp","agriculture, forestry and fishing","million KRW",220260
2020,"36440","economy","grdp","mining and quarrying","million KRW",8661
2020,"36440","economy","grdp","manufacturing","million KRW",143423
2020,"36440","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",778701
2020,"36440","economy","grdp","construction","million KRW",130842
2020,"36440","economy","grdp","wholesale and retail trade","million KRW",50448
2020,"36440","economy","grdp","transportation and storage","million KRW",9836
2020,"36440","economy","grdp","accommodation and food service activities","million KRW",22569
2020,"36440","economy","grdp","information and communication","million KRW",19980
2020,"36440","economy","grdp","financial and insurance activities","million KRW",38524
2020,"36440","economy","grdp","real estate activities; rental and leasing activities","million KRW",71139
2020,"36440","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",35554
2020,"36440","economy","grdp","public administration and defence; compulsory social security","million KRW",234930
2020,"36440","economy","grdp","education","million KRW",83546
2020,"36440","economy","grdp","human health and social work activities","million KRW",92125
2020,"36440","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",35562
2020,"36450","economy","grdp","gross regional domestic product at market prices","million KRW",1977055
2020,"36450","economy","grdp","net taxes on products","million KRW",124392
2020,"36450","economy","grdp","total value added at basic prices","million KRW",1852663
2020,"36450","economy","grdp","agriculture, forestry and fishing","million KRW",118810
2020,"36450","economy","grdp","mining and quarrying","million KRW",7926
2020,"36450","economy","grdp","manufacturing","million KRW",564485
2020,"36450","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",12349
2020,"36450","economy","grdp","construction","million KRW",93757
2020,"36450","economy","grdp","wholesale and retail trade","million KRW",63228
2020,"36450","economy","grdp","transportation and storage","million KRW",61064
2020,"36450","economy","grdp","accommodation and food service activities","million KRW",19227
2020,"36450","economy","grdp","information and communication","million KRW",17080
2020,"36450","economy","grdp","financial and insurance activities","million KRW",36555
2020,"36450","economy","grdp","real estate activities; rental and leasing activities","million KRW",52870
2020,"36450","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",62310
2020,"36450","economy","grdp","public administration and defence; compulsory social security","million KRW",544084
2020,"36450","economy","grdp","education","million KRW",68763
2020,"36450","economy","grdp","human health and social work activities","million KRW",47576
2020,"36450","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",82578
2020,"36460","economy","grdp","gross regional domestic product at market prices","million KRW",1262316
2020,"36460","economy","grdp","net taxes on products","million KRW",69819
2020,"36460","economy","grdp","total value added at basic prices","million KRW",1192497
2020,"36460","economy","grdp","agriculture, forestry and fishing","million KRW",258714
2020,"36460","economy","grdp","mining and quarrying","million KRW",9731
2020,"36460","economy","grdp","manufacturing","million KRW",67370
2020,"36460","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",10732
2020,"36460","economy","grdp","construction","million KRW",112112
2020,"36460","economy","grdp","wholesale and retail trade","million KRW",94942
2020,"36460","economy","grdp","transportation and storage","million KRW",35362
2020,"36460","economy","grdp","accommodation and food service activities","million KRW",21009
2020,"36460","economy","grdp","information and communication","million KRW",22096
2020,"36460","economy","grdp","financial and insurance activities","million KRW",93459
2020,"36460","economy","grdp","real estate activities; rental and leasing activities","million KRW",23617
2020,"36460","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",12069
2020,"36460","economy","grdp","public administration and defence; compulsory social security","million KRW",287726
2020,"36460","economy","grdp","education","million KRW",80374
2020,"36460","economy","grdp","human health and social work activities","million KRW",41277
2020,"36460","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",21907
2020,"36470","economy","grdp","gross regional domestic product at market prices","million KRW",882092
2020,"36470","economy","grdp","net taxes on products","million KRW",35885
2020,"36470","economy","grdp","total value added at basic prices","million KRW",846207
2020,"36470","economy","grdp","agriculture, forestry and fishing","million KRW",260835
2020,"36470","economy","grdp","mining and quarrying","million KRW",4327
2020,"36470","economy","grdp","manufacturing","million KRW",40039
2020,"36470","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",5937
2020,"36470","economy","grdp","construction","million KRW",74412
2020,"36470","economy","grdp","wholesale and retail trade","million KRW",37124
2020,"36470","economy","grdp","transportation and storage","million KRW",7689
2020,"36470","economy","grdp","accommodation and food service activities","million KRW",23528
2020,"36470","economy","grdp","information and communication","million KRW",11328
2020,"36470","economy","grdp","financial and insurance activities","million KRW",24810
2020,"36470","economy","grdp","real estate activities; rental and leasing activities","million KRW",14546
2020,"36470","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",8223
2020,"36470","economy","grdp","public administration and defence; compulsory social security","million KRW",220554
2020,"36470","economy","grdp","education","million KRW",49017
2020,"36470","economy","grdp","human health and social work activities","million KRW",30265
2020,"36470","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",33572
2020,"36480","economy","grdp","gross regional domestic product at market prices","million KRW",1318376
2020,"36480","economy","grdp","net taxes on products","million KRW",57442
2020,"36480","economy","grdp","total value added at basic prices","million KRW",1260933
2020,"36480","economy","grdp","agriculture, forestry and fishing","million KRW",432657
2020,"36480","economy","grdp","mining and quarrying","million KRW",30622
2020,"36480","economy","grdp","manufacturing","million KRW",52844
2020,"36480","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",17664
2020,"36480","economy","grdp","construction","million KRW",187464
2020,"36480","economy","grdp","wholesale and retail trade","million KRW",32018
2020,"36480","economy","grdp","transportation and storage","million KRW",29637
2020,"36480","economy","grdp","accommodation and food service activities","million KRW",14741
2020,"36480","economy","grdp","information and communication","million KRW",12434
2020,"36480","economy","grdp","financial and insurance activities","million KRW",35318
2020,"36480","economy","grdp","real estate activities; rental and leasing activities","million KRW",17979
2020,"36480","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",14825
2020,"36480","economy","grdp","public administration and defence; compulsory social security","million KRW",280742
2020,"36480","economy","grdp","education","million KRW",59691
2020,"36480","economy","grdp","human health and social work activities","million KRW",28386
2020,"36480","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",13911
2010,"35010","economy","grdp","gross regional domestic product at market prices","million KRW",10177864
2010,"35010","economy","grdp","net taxes on products","million KRW",567891
2010,"35010","economy","grdp","total value added at basic prices","million KRW",9609973
2010,"35010","economy","grdp","agriculture, forestry and fishing","million KRW",65362
2010,"35010","economy","grdp","mining and quarrying","million KRW",NA
2010,"35010","economy","grdp","manufacturing","million KRW",976651
2010,"35010","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",191310
2010,"35010","economy","grdp","construction","million KRW",386788
2010,"35010","economy","grdp","wholesale and retail trade","million KRW",890536
2010,"35010","economy","grdp","transportation and storage","million KRW",272459
2010,"35010","economy","grdp","accommodation and food service activities","million KRW",246229
2010,"35010","economy","grdp","information and communication","million KRW",300708
2010,"35010","economy","grdp","financial and insurance activities","million KRW",992965
2010,"35010","economy","grdp","real estate activities; rental and leasing activities","million KRW",840598
2010,"35010","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",442112
2010,"35010","economy","grdp","public administration and defence; compulsory social security","million KRW",1037850
2010,"35010","economy","grdp","education","million KRW",1878357
2010,"35010","economy","grdp","human health and social work activities","million KRW",682582
2010,"35010","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",405465
2010,"35020","economy","grdp","gross regional domestic product at market prices","million KRW",7986934
2010,"35020","economy","grdp","net taxes on products","million KRW",759490
2010,"35020","economy","grdp","total value added at basic prices","million KRW",7227444
2010,"35020","economy","grdp","agriculture, forestry and fishing","million KRW",184353
2010,"35020","economy","grdp","mining and quarrying","million KRW",9182
2010,"35020","economy","grdp","manufacturing","million KRW",3438007
2010,"35020","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",304685
2010,"35020","economy","grdp","construction","million KRW",623278
2010,"35020","economy","grdp","wholesale and retail trade","million KRW",311721
2010,"35020","economy","grdp","transportation and storage","million KRW",265605
2010,"35020","economy","grdp","accommodation and food service activities","million KRW",132366
2010,"35020","economy","grdp","information and communication","million KRW",98353
2010,"35020","economy","grdp","financial and insurance activities","million KRW",281391
2010,"35020","economy","grdp","real estate activities; rental and leasing activities","million KRW",329634
2010,"35020","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",184454
2010,"35020","economy","grdp","public administration and defence; compulsory social security","million KRW",419116
2010,"35020","economy","grdp","education","million KRW",230283
2010,"35020","economy","grdp","human health and social work activities","million KRW",227466
2010,"35020","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",187550
2010,"35030","economy","grdp","gross regional domestic product at market prices","million KRW",6192055
2010,"35030","economy","grdp","net taxes on products","million KRW",517624
2010,"35030","economy","grdp","total value added at basic prices","million KRW",5674431
2010,"35030","economy","grdp","agriculture, forestry and fishing","million KRW",257948
2010,"35030","economy","grdp","mining and quarrying","million KRW",37657
2010,"35030","economy","grdp","manufacturing","million KRW",2040830
2010,"35030","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",131422
2010,"35030","economy","grdp","construction","million KRW",374193
2010,"35030","economy","grdp","wholesale and retail trade","million KRW",319228
2010,"35030","economy","grdp","transportation and storage","million KRW",186307
2010,"35030","economy","grdp","accommodation and food service activities","million KRW",109310
2010,"35030","economy","grdp","information and communication","million KRW",115201
2010,"35030","economy","grdp","financial and insurance activities","million KRW",279950
2010,"35030","economy","grdp","real estate activities; rental and leasing activities","million KRW",340815
2010,"35030","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",313635
2010,"35030","economy","grdp","public administration and defence; compulsory social security","million KRW",375104
2010,"35030","economy","grdp","education","million KRW",301181
2010,"35030","economy","grdp","human health and social work activities","million KRW",300330
2010,"35030","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",191318
2010,"35040","economy","grdp","gross regional domestic product at market prices","million KRW",2175921
2010,"35040","economy","grdp","net taxes on products","million KRW",147405
2010,"35040","economy","grdp","total value added at basic prices","million KRW",2028516
2010,"35040","economy","grdp","agriculture, forestry and fishing","million KRW",365828
2010,"35040","economy","grdp","mining and quarrying","million KRW",4613
2010,"35040","economy","grdp","manufacturing","million KRW",465581
2010,"35040","economy","grdp","electricity, gas, steam and air conditioning supply; water supply and waste management","million KRW",33182
2010,"35040","economy","grdp","construction","million KRW",138066
2010,"35040","economy","grdp","wholesale and retail trade","million KRW",106073
2010,"35040","economy","grdp","transportation and storage","million KRW",44587
2010,"35040","economy","grdp","accommodation and food service activities","million KRW",45506
2010,"35040","economy","grdp","information and communication","million KRW",49373
2010,"35040","economy","grdp","financial and insurance activities","million KRW",65950
2010,"35040","economy","grdp","real estate activities; rental and leasing activities","million KRW",121328
2010,"35040","economy","grdp","professional, scientific and technical activities; business support facilities","million KRW",54134
2010,"35040","economy","grdp","public administration and defence; compulsory social security","million KRW",242962
2010,"35040","economy","grdp","education","million KRW",102024
2010,"35040","economy","grdp","human health and social work activities","million KRW",113515
2010,"35040","economy","grdp","arts, sports and recreation; membership organizations and personal services","million KRW",75793
2010,"35050","economy","grdp","gross regional domestic product at market prices","million KRW",1477504
2010,"35050","economy","grdp","net taxes on products","million KRW",89643
2010,"35050","economy","grdp","total value added at basic prices","million KRW",1387860
