"sggcd","type","class1","class2","unit","value","year"
"110019","medicine","doctors","occupational and environmental medicine","persons",2,2010
"110019","medicine","doctors","preventive medicine","persons",0,2010
"110020","medicine","doctors","total","persons",574,2010
"110020","medicine","doctors","internal medicine","persons",108,2010
"110020","medicine","doctors","neurology","persons",11,2010
"110020","medicine","doctors","psychiatry","persons",15,2010
"110020","medicine","doctors","surgery","persons",35,2010
"110020","medicine","doctors","orthopedics","persons",51,2010
"110020","medicine","doctors","neurosurgery","persons",17,2010
"110020","medicine","doctors","thoracic and cardiovascular surgery","persons",9,2010
"110020","medicine","doctors","plastic surgery","persons",6,2010
"110020","medicine","doctors","anesthesiology and pain medicine","persons",22,2010
"110020","medicine","doctors","obstetrics and gynecology","persons",53,2010
"110020","medicine","doctors","pediatrics","persons",56,2010
"110020","medicine","doctors","ophthalmology","persons",21,2010
"110020","medicine","doctors","otorhinolaryngology","persons",33,2010
"110020","medicine","doctors","dermatology","persons",23,2010
"110020","medicine","doctors","urology","persons",16,2010
"110020","medicine","doctors","radiology","persons",26,2010
"110020","medicine","doctors","radiation oncology","persons",3,2010
"110020","medicine","doctors","pathology","persons",7,2010
"110020","medicine","doctors","clinical laboratory medicine","persons",5,2010
"110020","medicine","doctors","tuberculosis","persons",0,2010
"110020","medicine","doctors","rehabilitation medicine","persons",7,2010
"110020","medicine","doctors","nuclear medicine","persons",1,2010
"110020","medicine","doctors","family medicine","persons",39,2010
"110020","medicine","doctors","emergency medicine","persons",10,2010
"110020","medicine","doctors","occupational and environmental medicine","persons",0,2010
"110020","medicine","doctors","preventive medicine","persons",0,2010
"110021","medicine","doctors","total","persons",963,2010
"110021","medicine","doctors","internal medicine","persons",153,2010
"110021","medicine","doctors","neurology","persons",12,2010
"110021","medicine","doctors","psychiatry","persons",46,2010
"110021","medicine","doctors","surgery","persons",69,2010
"110021","medicine","doctors","orthopedics","persons",37,2010
"110021","medicine","doctors","neurosurgery","persons",24,2010
"110021","medicine","doctors","thoracic and cardiovascular surgery","persons",13,2010
"110021","medicine","doctors","plastic surgery","persons",54,2010
"110021","medicine","doctors","anesthesiology and pain medicine","persons",57,2010
"110021","medicine","doctors","obstetrics and gynecology","persons",78,2010
"110021","medicine","doctors","pediatrics","persons",54,2010
"110021","medicine","doctors","ophthalmology","persons",69,2010
"110021","medicine","doctors","otorhinolaryngology","persons",41,2010
"110021","medicine","doctors","dermatology","persons",57,2010
"110021","medicine","doctors","urology","persons",32,2010
"110021","medicine","doctors","radiology","persons",42,2010
"110021","medicine","doctors","radiation oncology","persons",4,2010
"110021","medicine","doctors","pathology","persons",14,2010
"110021","medicine","doctors","clinical laboratory medicine","persons",21,2010
"110021","medicine","doctors","tuberculosis","persons",1,2010
"110021","medicine","doctors","rehabilitation medicine","persons",17,2010
"110021","medicine","doctors","nuclear medicine","persons",3,2010
"110021","medicine","doctors","family medicine","persons",58,2010
"110021","medicine","doctors","emergency medicine","persons",4,2010
"110021","medicine","doctors","occupational and environmental medicine","persons",0,2010
"110021","medicine","doctors","preventive medicine","persons",3,2010
"110022","medicine","doctors","total","persons",795,2010
"110022","medicine","doctors","internal medicine","persons",133,2010
"110022","medicine","doctors","neurology","persons",14,2010
"110022","medicine","doctors","psychiatry","persons",28,2010
"110022","medicine","doctors","surgery","persons",54,2010
"110022","medicine","doctors","orthopedics","persons",60,2010
"110022","medicine","doctors","neurosurgery","persons",20,2010
"110022","medicine","doctors","thoracic and cardiovascular surgery","persons",14,2010
"110022","medicine","doctors","plastic surgery","persons",16,2010
"110022","medicine","doctors","anesthesiology and pain medicine","persons",39,2010
"110022","medicine","doctors","obstetrics and gynecology","persons",63,2010
"110022","medicine","doctors","pediatrics","persons",77,2010
"110022","medicine","doctors","ophthalmology","persons",30,2010
"110022","medicine","doctors","otorhinolaryngology","persons",42,2010
"110022","medicine","doctors","dermatology","persons",35,2010
"110022","medicine","doctors","urology","persons",28,2010
"110022","medicine","doctors","radiology","persons",35,2010
"110022","medicine","doctors","radiation oncology","persons",7,2010
"110022","medicine","doctors","pathology","persons",14,2010
"110022","medicine","doctors","clinical laboratory medicine","persons",10,2010
"110022","medicine","doctors","tuberculosis","persons",3,2010
"110022","medicine","doctors","rehabilitation medicine","persons",13,2010
"110022","medicine","doctors","nuclear medicine","persons",3,2010
"110022","medicine","doctors","family medicine","persons",45,2010
"110022","medicine","doctors","emergency medicine","persons",9,2010
"110022","medicine","doctors","occupational and environmental medicine","persons",2,2010
"110022","medicine","doctors","preventive medicine","persons",1,2010
"110023","medicine","doctors","total","persons",535,2010
"110023","medicine","doctors","internal medicine","persons",94,2010
"110023","medicine","doctors","neurology","persons",10,2010
"110023","medicine","doctors","psychiatry","persons",46,2010
"110023","medicine","doctors","surgery","persons",40,2010
"110023","medicine","doctors","orthopedics","persons",34,2010
"110023","medicine","doctors","neurosurgery","persons",12,2010
"110023","medicine","doctors","thoracic and cardiovascular surgery","persons",9,2010
"110023","medicine","doctors","plastic surgery","persons",4,2010
"110023","medicine","doctors","anesthesiology and pain medicine","persons",28,2010
"110023","medicine","doctors","obstetrics and gynecology","persons",50,2010
"110023","medicine","doctors","pediatrics","persons",34,2010
"110023","medicine","doctors","ophthalmology","persons",16,2010
"110023","medicine","doctors","otorhinolaryngology","persons",30,2010
"110023","medicine","doctors","dermatology","persons",22,2010
"110023","medicine","doctors","urology","persons",11,2010
"110023","medicine","doctors","radiology","persons",27,2010
"110023","medicine","doctors","radiation oncology","persons",1,2010
"110023","medicine","doctors","pathology","persons",5,2010
"110023","medicine","doctors","clinical laboratory medicine","persons",7,2010
"110023","medicine","doctors","tuberculosis","persons",0,2010
"110023","medicine","doctors","rehabilitation medicine","persons",11,2010
"110023","medicine","doctors","nuclear medicine","persons",2,2010
"110023","medicine","doctors","family medicine","persons",37,2010
"110023","medicine","doctors","emergency medicine","persons",5,2010
"110023","medicine","doctors","occupational and environmental medicine","persons",0,2010
"110023","medicine","doctors","preventive medicine","persons",0,2010
"110024","medicine","doctors","total","persons",313,2010
"110024","medicine","doctors","internal medicine","persons",48,2010
"110024","medicine","doctors","neurology","persons",3,2010
"110024","medicine","doctors","psychiatry","persons",10,2010
"110024","medicine","doctors","surgery","persons",33,2010
"110024","medicine","doctors","orthopedics","persons",25,2010
"110024","medicine","doctors","neurosurgery","persons",7,2010
"110024","medicine","doctors","thoracic and cardiovascular surgery","persons",4,2010
"110024","medicine","doctors","plastic surgery","persons",4,2010
"110024","medicine","doctors","anesthesiology and pain medicine","persons",20,2010
"110024","medicine","doctors","obstetrics and gynecology","persons",33,2010
"110024","medicine","doctors","pediatrics","persons",21,2010
"110024","medicine","doctors","ophthalmology","persons",20,2010
"110024","medicine","doctors","otorhinolaryngology","persons",22,2010
"110024","medicine","doctors","dermatology","persons",6,2010
"110024","medicine","doctors","urology","persons",12,2010
"110024","medicine","doctors","radiology","persons",5,2010
"110024","medicine","doctors","radiation oncology","persons",0,2010
"110024","medicine","doctors","pathology","persons",0,2010
"110024","medicine","doctors","clinical laboratory medicine","persons",1,2010
"110024","medicine","doctors","tuberculosis","persons",1,2010
"110024","medicine","doctors","rehabilitation medicine","persons",12,2010
"110024","medicine","doctors","nuclear medicine","persons",1,2010
"110024","medicine","doctors","family medicine","persons",25,2010
"110024","medicine","doctors","emergency medicine","persons",0,2010
"110024","medicine","doctors","occupational and environmental medicine","persons",0,2010
"110024","medicine","doctors","preventive medicine","persons",0,2010
"110025","medicine","doctors","total","persons",183,2010
"110025","medicine","doctors","internal medicine","persons",31,2010
"110025","medicine","doctors","neurology","persons",0,2010
"110025","medicine","doctors","psychiatry","persons",8,2010
"110025","medicine","doctors","surgery","persons",15,2010
"110025","medicine","doctors","orthopedics","persons",23,2010
"110025","medicine","doctors","neurosurgery","persons",3,2010
"110025","medicine","doctors","thoracic and cardiovascular surgery","persons",1,2010
"110025","medicine","doctors","plastic surgery","persons",1,2010
"110025","medicine","doctors","anesthesiology and pain medicine","persons",5,2010
"110025","medicine","doctors","obstetrics and gynecology","persons",19,2010
"110025","medicine","doctors","pediatrics","persons",13,2010
"110025","medicine","doctors","ophthalmology","persons",7,2010
"110025","medicine","doctors","otorhinolaryngology","persons",12,2010
"110025","medicine","doctors","dermatology","persons",2,2010
"110025","medicine","doctors","urology","persons",6,2010
"110025","medicine","doctors","radiology","persons",7,2010
"110025","medicine","doctors","radiation oncology","persons",0,2010
"110025","medicine","doctors","pathology","persons",2,2010
"110025","medicine","doctors","clinical laboratory medicine","persons",2,2010
"110025","medicine","doctors","tuberculosis","persons",0,2010
"110025","medicine","doctors","rehabilitation medicine","persons",4,2010
