"year","adm2_code","type","unit","class1","class2","value","adm1","adm2"
2015,33030,"mortality","per 100k population","All causes","female",262.1,"Chungcheongbuk-do","Jecheon-si"
2015,33040,"mortality","per 100k population","All causes","total",362.4,"Chungcheongbuk-do","Cheongju-si"
2015,33040,"mortality","per 100k population","All causes","male",510.1,"Chungcheongbuk-do","Cheongju-si"
2015,33040,"mortality","per 100k population","All causes","female",250.8,"Chungcheongbuk-do","Cheongju-si"
2015,33041,"mortality","per 100k population","All causes","total",368.9,"Chungcheongbuk-do","Sangdang-gu"
2015,33041,"mortality","per 100k population","All causes","male",519.1,"Chungcheongbuk-do","Sangdang-gu"
2015,33041,"mortality","per 100k population","All causes","female",251.8,"Chungcheongbuk-do","Sangdang-gu"
2015,33042,"mortality","per 100k population","All causes","total",348.8,"Chungcheongbuk-do","Seowon-gu"
2015,33042,"mortality","per 100k population","All causes","male",483.8,"Chungcheongbuk-do","Seowon-gu"
2015,33042,"mortality","per 100k population","All causes","female",249.4,"Chungcheongbuk-do","Seowon-gu"
2015,33043,"mortality","per 100k population","All causes","total",364.9,"Chungcheongbuk-do","Heungdeok-gu"
2015,33043,"mortality","per 100k population","All causes","male",519.8,"Chungcheongbuk-do","Heungdeok-gu"
2015,33043,"mortality","per 100k population","All causes","female",252.6,"Chungcheongbuk-do","Heungdeok-gu"
2015,33044,"mortality","per 100k population","All causes","total",370.9,"Chungcheongbuk-do","Cheongwon-gu"
2015,33044,"mortality","per 100k population","All causes","male",528.7,"Chungcheongbuk-do","Cheongwon-gu"
2015,33044,"mortality","per 100k population","All causes","female",248.3,"Chungcheongbuk-do","Cheongwon-gu"
2015,33320,"mortality","per 100k population","All causes","total",402.5,"Chungcheongbuk-do","Boeun-gun"
2015,33320,"mortality","per 100k population","All causes","male",542.2,"Chungcheongbuk-do","Boeun-gun"
2015,33320,"mortality","per 100k population","All causes","female",286.1,"Chungcheongbuk-do","Boeun-gun"
2015,33330,"mortality","per 100k population","All causes","total",416.9,"Chungcheongbuk-do","Okcheon-gun"
2015,33330,"mortality","per 100k population","All causes","male",553.8,"Chungcheongbuk-do","Okcheon-gun"
2015,33330,"mortality","per 100k population","All causes","female",314.2,"Chungcheongbuk-do","Okcheon-gun"
2015,33340,"mortality","per 100k population","All causes","total",405.8,"Chungcheongbuk-do","Yeongdong-gun"
2015,33340,"mortality","per 100k population","All causes","male",584.1,"Chungcheongbuk-do","Yeongdong-gun"
2015,33340,"mortality","per 100k population","All causes","female",255.6,"Chungcheongbuk-do","Yeongdong-gun"
2015,33350,"mortality","per 100k population","All causes","total",405.4,"Chungcheongbuk-do","Jincheon-gun"
2015,33350,"mortality","per 100k population","All causes","male",566.5,"Chungcheongbuk-do","Jincheon-gun"
2015,33350,"mortality","per 100k population","All causes","female",276.8,"Chungcheongbuk-do","Jincheon-gun"
2015,33360,"mortality","per 100k population","All causes","total",426.9,"Chungcheongbuk-do","Goesan-gun"
2015,33360,"mortality","per 100k population","All causes","male",581.2,"Chungcheongbuk-do","Goesan-gun"
2015,33360,"mortality","per 100k population","All causes","female",282.3,"Chungcheongbuk-do","Goesan-gun"
2015,33370,"mortality","per 100k population","All causes","total",452.5,"Chungcheongbuk-do","Eumseong-gun"
2015,33370,"mortality","per 100k population","All causes","male",584.8,"Chungcheongbuk-do","Eumseong-gun"
2015,33370,"mortality","per 100k population","All causes","female",340,"Chungcheongbuk-do","Eumseong-gun"
2015,33380,"mortality","per 100k population","All causes","total",419.3,"Chungcheongbuk-do","Danyang-gun"
2015,33380,"mortality","per 100k population","All causes","male",557.9,"Chungcheongbuk-do","Danyang-gun"
2015,33380,"mortality","per 100k population","All causes","female",314.5,"Chungcheongbuk-do","Danyang-gun"
2015,33390,"mortality","per 100k population","All causes","total",401.4,"Chungcheongbuk-do","Jeungpyeong-gun"
2015,33390,"mortality","per 100k population","All causes","male",600.1,"Chungcheongbuk-do","Jeungpyeong-gun"
2015,33390,"mortality","per 100k population","All causes","female",263.9,"Chungcheongbuk-do","Jeungpyeong-gun"
2015,34010,"mortality","per 100k population","All causes","total",357.7,"Chungcheongnam-do","Cheonan-si"
2015,34010,"mortality","per 100k population","All causes","male",493.7,"Chungcheongnam-do","Cheonan-si"
2015,34010,"mortality","per 100k population","All causes","female",250.7,"Chungcheongnam-do","Cheonan-si"
2015,34011,"mortality","per 100k population","All causes","total",364.8,"Chungcheongnam-do","Dongnam-gu"
2015,34011,"mortality","per 100k population","All causes","male",496.3,"Chungcheongnam-do","Dongnam-gu"
2015,34011,"mortality","per 100k population","All causes","female",263.7,"Chungcheongnam-do","Dongnam-gu"
2015,34012,"mortality","per 100k population","All causes","total",353.7,"Chungcheongnam-do","Seobuk-gu"
2015,34012,"mortality","per 100k population","All causes","male",492.6,"Chungcheongnam-do","Seobuk-gu"
2015,34012,"mortality","per 100k population","All causes","female",242.4,"Chungcheongnam-do","Seobuk-gu"
2015,34020,"mortality","per 100k population","All causes","total",368.8,"Chungcheongnam-do","Gongju-si"
2015,34020,"mortality","per 100k population","All causes","male",511.8,"Chungcheongnam-do","Gongju-si"
2015,34020,"mortality","per 100k population","All causes","female",256.8,"Chungcheongnam-do","Gongju-si"
2015,34030,"mortality","per 100k population","All causes","total",392.8,"Chungcheongnam-do","Boryeong-si"
2015,34030,"mortality","per 100k population","All causes","male",535.9,"Chungcheongnam-do","Boryeong-si"
2015,34030,"mortality","per 100k population","All causes","female",289.1,"Chungcheongnam-do","Boryeong-si"
2015,34040,"mortality","per 100k population","All causes","total",363.7,"Chungcheongnam-do","Asan-si"
2015,34040,"mortality","per 100k population","All causes","male",522.6,"Chungcheongnam-do","Asan-si"
2015,34040,"mortality","per 100k population","All causes","female",235,"Chungcheongnam-do","Asan-si"
2015,34050,"mortality","per 100k population","All causes","total",320.7,"Chungcheongnam-do","Seosan-si"
2015,34050,"mortality","per 100k population","All causes","male",475.1,"Chungcheongnam-do","Seosan-si"
2015,34050,"mortality","per 100k population","All causes","female",202.2,"Chungcheongnam-do","Seosan-si"
2015,34060,"mortality","per 100k population","All causes","total",416,"Chungcheongnam-do","Nonsan-si"
2015,34060,"mortality","per 100k population","All causes","male",552.6,"Chungcheongnam-do","Nonsan-si"
2015,34060,"mortality","per 100k population","All causes","female",304.8,"Chungcheongnam-do","Nonsan-si"
2015,34070,"mortality","per 100k population","All causes","total",348.4,"Chungcheongnam-do","Gyeryong-si"
2015,34070,"mortality","per 100k population","All causes","male",506,"Chungcheongnam-do","Gyeryong-si"
2015,34070,"mortality","per 100k population","All causes","female",273,"Chungcheongnam-do","Gyeryong-si"
2015,34080,"mortality","per 100k population","All causes","total",342.4,"Chungcheongnam-do","Dangjin-si"
2015,34080,"mortality","per 100k population","All causes","male",468.3,"Chungcheongnam-do","Dangjin-si"
2015,34080,"mortality","per 100k population","All causes","female",245.9,"Chungcheongnam-do","Dangjin-si"
2015,34310,"mortality","per 100k population","All causes","total",396.6,"Chungcheongnam-do","Geumsan-gun"
2015,34310,"mortality","per 100k population","All causes","male",556.6,"Chungcheongnam-do","Geumsan-gun"
2015,34310,"mortality","per 100k population","All causes","female",266.9,"Chungcheongnam-do","Geumsan-gun"
2015,34330,"mortality","per 100k population","All causes","total",406.9,"Chungcheongnam-do","Buyeo-gun"
2015,34330,"mortality","per 100k population","All causes","male",562,"Chungcheongnam-do","Buyeo-gun"
2015,34330,"mortality","per 100k population","All causes","female",272.2,"Chungcheongnam-do","Buyeo-gun"
2015,34340,"mortality","per 100k population","All causes","total",393.6,"Chungcheongnam-do","Seocheon-gun"
2015,34340,"mortality","per 100k population","All causes","male",549.7,"Chungcheongnam-do","Seocheon-gun"
2015,34340,"mortality","per 100k population","All causes","female",251.7,"Chungcheongnam-do","Seocheon-gun"
2015,34350,"mortality","per 100k population","All causes","total",383.1,"Chungcheongnam-do","Cheongyang-gun"
2015,34350,"mortality","per 100k population","All causes","male",565,"Chungcheongnam-do","Cheongyang-gun"
2015,34350,"mortality","per 100k population","All causes","female",210.7,"Chungcheongnam-do","Cheongyang-gun"
2015,34360,"mortality","per 100k population","All causes","total",397.6,"Chungcheongnam-do","Hongseong-gun"
2015,34360,"mortality","per 100k population","All causes","male",542,"Chungcheongnam-do","Hongseong-gun"
2015,34360,"mortality","per 100k population","All causes","female",279.5,"Chungcheongnam-do","Hongseong-gun"
2015,34370,"mortality","per 100k population","All causes","total",357.8,"Chungcheongnam-do","Yesan-gun"
2015,34370,"mortality","per 100k population","All causes","male",514.3,"Chungcheongnam-do","Yesan-gun"
2015,34370,"mortality","per 100k population","All causes","female",222.4,"Chungcheongnam-do","Yesan-gun"
2015,34380,"mortality","per 100k population","All causes","total",368.9,"Chungcheongnam-do","Taean-gun"
2015,34380,"mortality","per 100k population","All causes","male",508.4,"Chungcheongnam-do","Taean-gun"
2015,34380,"mortality","per 100k population","All causes","female",263.2,"Chungcheongnam-do","Taean-gun"
2015,35010,"mortality","per 100k population","All causes","total",341.8,"Jeollabuk-do","Jeonju-si"
2015,35010,"mortality","per 100k population","All causes","male",465.3,"Jeollabuk-do","Jeonju-si"
2015,35010,"mortality","per 100k population","All causes","female",248.6,"Jeollabuk-do","Jeonju-si"
2015,35011,"mortality","per 100k population","All causes","total",336.5,"Jeollabuk-do","Wansan-gu"
2015,35011,"mortality","per 100k population","All causes","male",470.8,"Jeollabuk-do","Wansan-gu"
2015,35011,"mortality","per 100k population","All causes","female",239.7,"Jeollabuk-do","Wansan-gu"
2015,35012,"mortality","per 100k population","All causes","total",348.5,"Jeollabuk-do","Deokjin-gu"
2015,35012,"mortality","per 100k population","All causes","male",458.2,"Jeollabuk-do","Deokjin-gu"
2015,35012,"mortality","per 100k population","All causes","female",260.2,"Jeollabuk-do","Deokjin-gu"
2015,35020,"mortality","per 100k population","All causes","total",362.1,"Jeollabuk-do","Gunsan-si"
2015,35020,"mortality","per 100k population","All causes","male",498.1,"Jeollabuk-do","Gunsan-si"
2015,35020,"mortality","per 100k population","All causes","female",252.8,"Jeollabuk-do","Gunsan-si"
2015,35030,"mortality","per 100k population","All causes","total",367,"Jeollabuk-do","Iksan-si"
2015,35030,"mortality","per 100k population","All causes","male",489,"Jeollabuk-do","Iksan-si"
2015,35030,"mortality","per 100k population","All causes","female",269.8,"Jeollabuk-do","Iksan-si"
2015,35040,"mortality","per 100k population","All causes","total",357.7,"Jeollabuk-do","Jeongeup-si"
2015,35040,"mortality","per 100k population","All causes","male",514,"Jeollabuk-do","Jeongeup-si"
2015,35040,"mortality","per 100k population","All causes","female",237.1,"Jeollabuk-do","Jeongeup-si"
2015,35050,"mortality","per 100k population","All causes","total",387.2,"Jeollabuk-do","Namwon-si"
2015,35050,"mortality","per 100k population","All causes","male",569.8,"Jeollabuk-do","Namwon-si"
2015,35050,"mortality","per 100k population","All causes","female",246.6,"Jeollabuk-do","Namwon-si"
2015,35060,"mortality","per 100k population","All causes","total",389.4,"Jeollabuk-do","Gimje-si"
2015,35060,"mortality","per 100k population","All causes","male",537.7,"Jeollabuk-do","Gimje-si"
2015,35060,"mortality","per 100k population","All causes","female",271.3,"Jeollabuk-do","Gimje-si"
2015,35310,"mortality","per 100k population","All causes","total",385.2,"Jeollabuk-do","Wanju-gun"
2015,35310,"mortality","per 100k population","All causes","male",541.4,"Jeollabuk-do","Wanju-gun"
2015,35310,"mortality","per 100k population","All causes","female",256.3,"Jeollabuk-do","Wanju-gun"
2015,35320,"mortality","per 100k population","All causes","total",464,"Jeollabuk-do","Jinan-gun"
2015,35320,"mortality","per 100k population","All causes","male",655.8,"Jeollabuk-do","Jinan-gun"
2015,35320,"mortality","per 100k population","All causes","female",315.9,"Jeollabuk-do","Jinan-gun"
2015,35330,"mortality","per 100k population","All causes","total",299.1,"Jeollabuk-do","Muju-gun"
2015,35330,"mortality","per 100k population","All causes","male",445.5,"Jeollabuk-do","Muju-gun"
2015,35330,"mortality","per 100k population","All causes","female",188.9,"Jeollabuk-do","Muju-gun"
2015,35340,"mortality","per 100k population","All causes","total",414.9,"Jeollabuk-do","Jangsu-gun"
2015,35340,"mortality","per 100k population","All causes","male",591.7,"Jeollabuk-do","Jangsu-gun"
2015,35340,"mortality","per 100k population","All causes","female",257.5,"Jeollabuk-do","Jangsu-gun"
2015,35350,"mortality","per 100k population","All causes","total",396.1,"Jeollabuk-do","Imsil-gun"
2015,35350,"mortality","per 100k population","All causes","male",557.7,"Jeollabuk-do","Imsil-gun"
2015,35350,"mortality","per 100k population","All causes","female",244,"Jeollabuk-do","Imsil-gun"
2015,35360,"mortality","per 100k population","All causes","total",406.1,"Jeollabuk-do","Sunchang-gun"
2015,35360,"mortality","per 100k population","All causes","male",587.3,"Jeollabuk-do","Sunchang-gun"
2015,35360,"mortality","per 100k population","All causes","female",261.2,"Jeollabuk-do","Sunchang-gun"
2015,35370,"mortality","per 100k population","All causes","total",365.5,"Jeollabuk-do","Gochang-gun"
2015,35370,"mortality","per 100k population","All causes","male",531.2,"Jeollabuk-do","Gochang-gun"
2015,35370,"mortality","per 100k population","All causes","female",241.6,"Jeollabuk-do","Gochang-gun"
2015,35380,"mortality","per 100k population","All causes","total",396.8,"Jeollabuk-do","Buan-gun"
2015,35380,"mortality","per 100k population","All causes","male",573.6,"Jeollabuk-do","Buan-gun"
2015,35380,"mortality","per 100k population","All causes","female",256.6,"Jeollabuk-do","Buan-gun"
2015,36010,"mortality","per 100k population","All causes","total",432.4,"Jeollanam-do","Mokpo-si"
2015,36010,"mortality","per 100k population","All causes","male",611.2,"Jeollanam-do","Mokpo-si"
2015,36010,"mortality","per 100k population","All causes","female",294.2,"Jeollanam-do","Mokpo-si"
2015,36020,"mortality","per 100k population","All causes","total",384.2,"Jeollanam-do","Yeosu-si"
2015,36020,"mortality","per 100k population","All causes","male",518.7,"Jeollanam-do","Yeosu-si"
2015,36020,"mortality","per 100k population","All causes","female",279.3,"Jeollanam-do","Yeosu-si"
2015,36030,"mortality","per 100k population","All causes","total",360.3,"Jeollanam-do","Suncheon-si"
2015,36030,"mortality","per 100k population","All causes","male",529,"Jeollanam-do","Suncheon-si"
2015,36030,"mortality","per 100k population","All causes","female",228.4,"Jeollanam-do","Suncheon-si"
2015,36040,"mortality","per 100k population","All causes","total",376.4,"Jeollanam-do","Naju-si"
2015,36040,"mortality","per 100k population","All causes","male",560,"Jeollanam-do","Naju-si"
2015,36040,"mortality","per 100k population","All causes","female",237,"Jeollanam-do","Naju-si"
2015,36060,"mortality","per 100k population","All causes","total",345.1,"Jeollanam-do","Gwangyang-si"
2015,36060,"mortality","per 100k population","All causes","male",475.6,"Jeollanam-do","Gwangyang-si"
2015,36060,"mortality","per 100k population","All causes","female",245.3,"Jeollanam-do","Gwangyang-si"
2015,36310,"mortality","per 100k population","All causes","total",340.8,"Jeollanam-do","Damyang-gun"
2015,36310,"mortality","per 100k population","All causes","male",492.8,"Jeollanam-do","Damyang-gun"
2015,36310,"mortality","per 100k population","All causes","female",202.8,"Jeollanam-do","Damyang-gun"
2015,36320,"mortality","per 100k population","All causes","total",354.4,"Jeollanam-do","Gokseong-gun"
2015,36320,"mortality","per 100k population","All causes","male",493.2,"Jeollanam-do","Gokseong-gun"
2015,36320,"mortality","per 100k population","All causes","female",234.3,"Jeollanam-do","Gokseong-gun"
2015,36330,"mortality","per 100k population","All causes","total",392.7,"Jeollanam-do","Gurye-gun"
2015,36330,"mortality","per 100k population","All causes","male",622,"Jeollanam-do","Gurye-gun"
2015,36330,"mortality","per 100k population","All causes","female",189.5,"Jeollanam-do","Gurye-gun"
2015,36350,"mortality","per 100k population","All causes","total",412.9,"Jeollanam-do","Goheung-gun"
2015,36350,"mortality","per 100k population","All causes","male",612.6,"Jeollanam-do","Goheung-gun"
2015,36350,"mortality","per 100k population","All causes","female",245.3,"Jeollanam-do","Goheung-gun"
2015,36360,"mortality","per 100k population","All causes","total",374.1,"Jeollanam-do","Boseong-gun"
2015,36360,"mortality","per 100k population","All causes","male",530,"Jeollanam-do","Boseong-gun"
2015,36360,"mortality","per 100k population","All causes","female",250.7,"Jeollanam-do","Boseong-gun"
2015,36370,"mortality","per 100k population","All causes","total",349.5,"Jeollanam-do","Hwasun-gun"
2015,36370,"mortality","per 100k population","All causes","male",491.7,"Jeollanam-do","Hwasun-gun"
2015,36370,"mortality","per 100k population","All causes","female",247.1,"Jeollanam-do","Hwasun-gun"
2015,36380,"mortality","per 100k population","All causes","total",360.5,"Jeollanam-do","Jangheung-gun"
2015,36380,"mortality","per 100k population","All causes","male",540.5,"Jeollanam-do","Jangheung-gun"
2015,36380,"mortality","per 100k population","All causes","female",216.6,"Jeollanam-do","Jangheung-gun"
2015,36390,"mortality","per 100k population","All causes","total",366.5,"Jeollanam-do","Gangjin-gun"
2015,36390,"mortality","per 100k population","All causes","male",524.3,"Jeollanam-do","Gangjin-gun"
2015,36390,"mortality","per 100k population","All causes","female",246.2,"Jeollanam-do","Gangjin-gun"
2015,36400,"mortality","per 100k population","All causes","total",390.9,"Jeollanam-do","Haenam-gun"
2015,36400,"mortality","per 100k population","All causes","male",586.8,"Jeollanam-do","Haenam-gun"
2015,36400,"mortality","per 100k population","All causes","female",230,"Jeollanam-do","Haenam-gun"
2015,36410,"mortality","per 100k population","All causes","total",401.3,"Jeollanam-do","Yeongam-gun"
2015,36410,"mortality","per 100k population","All causes","male",582,"Jeollanam-do","Yeongam-gun"
2015,36410,"mortality","per 100k population","All causes","female",268.6,"Jeollanam-do","Yeongam-gun"
2015,36420,"mortality","per 100k population","All causes","total",432,"Jeollanam-do","Muan-gun"
2015,36420,"mortality","per 100k population","All causes","male",626.5,"Jeollanam-do","Muan-gun"
2015,36420,"mortality","per 100k population","All causes","female",277,"Jeollanam-do","Muan-gun"
2015,36430,"mortality","per 100k population","All causes","total",412.1,"Jeollanam-do","Hampyeong-gun"
2015,36430,"mortality","per 100k population","All causes","male",650.4,"Jeollanam-do","Hampyeong-gun"
2015,36430,"mortality","per 100k population","All causes","female",216.7,"Jeollanam-do","Hampyeong-gun"
2015,36440,"mortality","per 100k population","All causes","total",409.6,"Jeollanam-do","Yeonggwang-gun"
2015,36440,"mortality","per 100k population","All causes","male",607.1,"Jeollanam-do","Yeonggwang-gun"
2015,36440,"mortality","per 100k population","All causes","female",255.5,"Jeollanam-do","Yeonggwang-gun"
2015,36450,"mortality","per 100k population","All causes","total",391.8,"Jeollanam-do","Jangseong-gun"
2015,36450,"mortality","per 100k population","All causes","male",557.6,"Jeollanam-do","Jangseong-gun"
2015,36450,"mortality","per 100k population","All causes","female",254.3,"Jeollanam-do","Jangseong-gun"
2015,36460,"mortality","per 100k population","All causes","total",385.3,"Jeollanam-do","Wando-gun"
2015,36460,"mortality","per 100k population","All causes","male",586.2,"Jeollanam-do","Wando-gun"
2015,36460,"mortality","per 100k population","All causes","female",245.1,"Jeollanam-do","Wando-gun"
2015,36470,"mortality","per 100k population","All causes","total",414.6,"Jeollanam-do","Jindo-gun"
2015,36470,"mortality","per 100k population","All causes","male",569.2,"Jeollanam-do","Jindo-gun"
2015,36470,"mortality","per 100k population","All causes","female",305,"Jeollanam-do","Jindo-gun"
2015,36480,"mortality","per 100k population","All causes","total",385,"Jeollanam-do","Sinan-gun"
2015,36480,"mortality","per 100k population","All causes","male",529.4,"Jeollanam-do","Sinan-gun"
2015,36480,"mortality","per 100k population","All causes","female",271,"Jeollanam-do","Sinan-gun"
2015,37010,"mortality","per 100k population","All causes","total",389.3,"Gyeongsangbuk-do","Pohang-si"
2015,37010,"mortality","per 100k population","All causes","male",544.1,"Gyeongsangbuk-do","Pohang-si"
2015,37010,"mortality","per 100k population","All causes","female",269.7,"Gyeongsangbuk-do","Pohang-si"
2015,37011,"mortality","per 100k population","All causes","total",411.2,"Gyeongsangbuk-do","Nam-gu"
2015,37011,"mortality","per 100k population","All causes","male",559,"Gyeongsangbuk-do","Nam-gu"
2015,37011,"mortality","per 100k population","All causes","female",288.2,"Gyeongsangbuk-do","Nam-gu"
2015,37012,"mortality","per 100k population","All causes","total",370.3,"Gyeongsangbuk-do","Buk-gu"
2015,37012,"mortality","per 100k population","All causes","male",529.4,"Gyeongsangbuk-do","Buk-gu"
2015,37012,"mortality","per 100k population","All causes","female",254.1,"Gyeongsangbuk-do","Buk-gu"
2015,37020,"mortality","per 100k population","All causes","total",386.9,"Gyeongsangbuk-do","Gyeongju-si"
2015,37020,"mortality","per 100k population","All causes","male",545,"Gyeongsangbuk-do","Gyeongju-si"
2015,37020,"mortality","per 100k population","All causes","female",272.4,"Gyeongsangbuk-do","Gyeongju-si"
2015,37030,"mortality","per 100k population","All causes","total",377.5,"Gyeongsangbuk-do","Gimcheon-si"
2015,37030,"mortality","per 100k population","All causes","male",536.6,"Gyeongsangbuk-do","Gimcheon-si"
2015,37030,"mortality","per 100k population","All causes","female",257.5,"Gyeongsangbuk-do","Gimcheon-si"
2015,37040,"mortality","per 100k population","All causes","total",382,"Gyeongsangbuk-do","Andong-si"
2015,37040,"mortality","per 100k population","All causes","male",537.8,"Gyeongsangbuk-do","Andong-si"
2015,37040,"mortality","per 100k population","All causes","female",260.8,"Gyeongsangbuk-do","Andong-si"
2015,37050,"mortality","per 100k population","All causes","total",341,"Gyeongsangbuk-do","Gumi-si"
2015,37050,"mortality","per 100k population","All causes","male",466.3,"Gyeongsangbuk-do","Gumi-si"
2015,37050,"mortality","per 100k population","All causes","female",253.2,"Gyeongsangbuk-do","Gumi-si"
2015,37060,"mortality","per 100k population","All causes","total",368.8,"Gyeongsangbuk-do","Yeongju-si"
2015,37060,"mortality","per 100k population","All causes","male",526,"Gyeongsangbuk-do","Yeongju-si"
2015,37060,"mortality","per 100k population","All causes","female",243.2,"Gyeongsangbuk-do","Yeongju-si"
2015,37070,"mortality","per 100k population","All causes","total",405.6,"Gyeongsangbuk-do","Yeongcheon-si"
2015,37070,"mortality","per 100k population","All causes","male",547.7,"Gyeongsangbuk-do","Yeongcheon-si"
2015,37070,"mortality","per 100k population","All causes","female",291.1,"Gyeongsangbuk-do","Yeongcheon-si"
2015,37080,"mortality","per 100k population","All causes","total",376.6,"Gyeongsangbuk-do","Sangju-si"
2015,37080,"mortality","per 100k population","All causes","male",559,"Gyeongsangbuk-do","Sangju-si"
2015,37080,"mortality","per 100k population","All causes","female",236.9,"Gyeongsangbuk-do","Sangju-si"
2015,37090,"mortality","per 100k population","All causes","total",416,"Gyeongsangbuk-do","Mungyeong-si"
2015,37090,"mortality","per 100k population","All causes","male",630.7,"Gyeongsangbuk-do","Mungyeong-si"
2015,37090,"mortality","per 100k population","All causes","female",251.2,"Gyeongsangbuk-do","Mungyeong-si"
2015,37100,"mortality","per 100k population","All causes","total",356.1,"Gyeongsangbuk-do","Gyeongsan-si"
2015,37100,"mortality","per 100k population","All causes","male",494.5,"Gyeongsangbuk-do","Gyeongsan-si"
2015,37100,"mortality","per 100k population","All causes","female",251.3,"Gyeongsangbuk-do","Gyeongsan-si"
2015,37310,"mortality","per 100k population","All causes","total",406.8,"Gyeongsangbuk-do","Gunwi-gun"
2015,37310,"mortality","per 100k population","All causes","male",561.5,"Gyeongsangbuk-do","Gunwi-gun"
2015,37310,"mortality","per 100k population","All causes","female",274.1,"Gyeongsangbuk-do","Gunwi-gun"
2015,37320,"mortality","per 100k population","All causes","total",429.7,"Gyeongsangbuk-do","Uiseong-gun"
2015,37320,"mortality","per 100k population","All causes","male",600.8,"Gyeongsangbuk-do","Uiseong-gun"
2015,37320,"mortality","per 100k population","All causes","female",285.7,"Gyeongsangbuk-do","Uiseong-gun"
2015,37330,"mortality","per 100k population","All causes","total",390,"Gyeongsangbuk-do","Cheongseong-gun"
2015,37330,"mortality","per 100k population","All causes","male",569.5,"Gyeongsangbuk-do","Cheongseong-gun"
2015,37330,"mortality","per 100k population","All causes","female",201.7,"Gyeongsangbuk-do","Cheongseong-gun"
2015,37340,"mortality","per 100k population","All causes","total",501.7,"Gyeongsangbuk-do","Yeongyang-gun"
2015,37340,"mortality","per 100k population","All causes","male",744.1,"Gyeongsangbuk-do","Yeongyang-gun"
2015,37340,"mortality","per 100k population","All causes","female",279.7,"Gyeongsangbuk-do","Yeongyang-gun"
2015,37350,"mortality","per 100k population","All causes","total",366.1,"Gyeongsangbuk-do","Yeongdeok-gun"
2015,37350,"mortality","per 100k population","All causes","male",581.1,"Gyeongsangbuk-do","Yeongdeok-gun"
2015,37350,"mortality","per 100k population","All causes","female",199.7,"Gyeongsangbuk-do","Yeongdeok-gun"
2015,37360,"mortality","per 100k population","All causes","total",429.6,"Gyeongsangbuk-do","Cheongdo-gun"
2015,37360,"mortality","per 100k population","All causes","male",620.9,"Gyeongsangbuk-do","Cheongdo-gun"
2015,37360,"mortality","per 100k population","All causes","female",267.9,"Gyeongsangbuk-do","Cheongdo-gun"
2015,37370,"mortality","per 100k population","All causes","total",346.6,"Gyeongsangbuk-do","Goryeong-gun"
2015,37370,"mortality","per 100k population","All causes","male",504.2,"Gyeongsangbuk-do","Goryeong-gun"
2015,37370,"mortality","per 100k population","All causes","female",223.3,"Gyeongsangbuk-do","Goryeong-gun"
2015,37380,"mortality","per 100k population","All causes","total",407.2,"Gyeongsangbuk-do","Seongju-gun"
2015,37380,"mortality","per 100k population","All causes","male",550.6,"Gyeongsangbuk-do","Seongju-gun"
2015,37380,"mortality","per 100k population","All causes","female",299.8,"Gyeongsangbuk-do","Seongju-gun"
2015,37390,"mortality","per 100k population","All causes","total",419.3,"Gyeongsangbuk-do","Chilgok-gun"
2015,37390,"mortality","per 100k population","All causes","male",595.1,"Gyeongsangbuk-do","Chilgok-gun"
2015,37390,"mortality","per 100k population","All causes","female",285,"Gyeongsangbuk-do","Chilgok-gun"
2015,37400,"mortality","per 100k population","All causes","total",372.2,"Gyeongsangbuk-do","Yecheon-gun"
2015,37400,"mortality","per 100k population","All causes","male",529.2,"Gyeongsangbuk-do","Yecheon-gun"
2015,37400,"mortality","per 100k population","All causes","female",260.6,"Gyeongsangbuk-do","Yecheon-gun"
2015,37410,"mortality","per 100k population","All causes","total",421.5,"Gyeongsangbuk-do","Bonghwa-gun"
2015,37410,"mortality","per 100k population","All causes","male",560.9,"Gyeongsangbuk-do","Bonghwa-gun"
2015,37410,"mortality","per 100k population","All causes","female",317.6,"Gyeongsangbuk-do","Bonghwa-gun"
2015,37420,"mortality","per 100k population","All causes","total",411.2,"Gyeongsangbuk-do","Uljin-gun"
2015,37420,"mortality","per 100k population","All causes","male",640.9,"Gyeongsangbuk-do","Uljin-gun"
2015,37420,"mortality","per 100k population","All causes","female",238,"Gyeongsangbuk-do","Uljin-gun"
2015,37430,"mortality","per 100k population","All causes","total",312.3,"Gyeongsangbuk-do","Ulleung-gun"
2015,37430,"mortality","per 100k population","All causes","male",411.8,"Gyeongsangbuk-do","Ulleung-gun"
2015,37430,"mortality","per 100k population","All causes","female",214.9,"Gyeongsangbuk-do","Ulleung-gun"
2015,38030,"mortality","per 100k population","All causes","total",356.4,"Gyeongsangnam-do","Jinju-si"
2015,38030,"mortality","per 100k population","All causes","male",500.9,"Gyeongsangnam-do","Jinju-si"
2015,38030,"mortality","per 100k population","All causes","female",257.3,"Gyeongsangnam-do","Jinju-si"
2015,38050,"mortality","per 100k population","All causes","total",428.7,"Gyeongsangnam-do","Tongyeong-si"
2015,38050,"mortality","per 100k population","All causes","male",621.8,"Gyeongsangnam-do","Tongyeong-si"
2015,38050,"mortality","per 100k population","All causes","female",280.9,"Gyeongsangnam-do","Tongyeong-si"
2015,38060,"mortality","per 100k population","All causes","total",399.8,"Gyeongsangnam-do","Sacheon-si"
2015,38060,"mortality","per 100k population","All causes","male",610.7,"Gyeongsangnam-do","Sacheon-si"
2015,38060,"mortality","per 100k population","All causes","female",249.1,"Gyeongsangnam-do","Sacheon-si"
