year,adm1,adm1_code,adm2,adm2_code,adm3,adm3_code,type,class1,class2,unit,value
2020,Jeollabuk-do,35,Jangsu-gun,35340,NA,NA,medicine,doctors,orthopedics,persons,0
2020,Jeollabuk-do,35,Jangsu-gun,35340,NA,NA,medicine,doctors,otorhinolaryngology,persons,0
2020,Jeollabuk-do,35,Jangsu-gun,35340,NA,NA,medicine,doctors,pathology,persons,0
2020,Jeollabuk-do,35,Jangsu-gun,35340,NA,NA,medicine,doctors,pediatrics,persons,1
2020,Jeollabuk-do,35,Jangsu-gun,35340,NA,NA,medicine,doctors,plastic surgery,persons,1
2020,Jeollabuk-do,35,Jangsu-gun,35340,NA,NA,medicine,doctors,preventive medicine,persons,0
2020,Jeollabuk-do,35,Jangsu-gun,35340,NA,NA,medicine,doctors,psychiatry,persons,0
2020,Jeollabuk-do,35,Jangsu-gun,35340,NA,NA,medicine,doctors,radiation oncology,persons,0
2020,Jeollabuk-do,35,Jangsu-gun,35340,NA,NA,medicine,doctors,radiology,persons,1
2020,Jeollabuk-do,35,Jangsu-gun,35340,NA,NA,medicine,doctors,rehabilitation medicine,persons,1
2020,Jeollabuk-do,35,Jangsu-gun,35340,NA,NA,medicine,doctors,surgery,persons,2
2020,Jeollabuk-do,35,Jangsu-gun,35340,NA,NA,medicine,doctors,thoracic and cardiovascular surgery,persons,0
2020,Jeollabuk-do,35,Jangsu-gun,35340,NA,NA,medicine,doctors,total,persons,13
2020,Jeollabuk-do,35,Jangsu-gun,35340,NA,NA,medicine,doctors,tuberculosis,persons,0
2020,Jeollabuk-do,35,Jangsu-gun,35340,NA,NA,medicine,doctors,urology,persons,0
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,anesthesiology and pain medicine,persons,3
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,clinical laboratory medicine,persons,0
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,dermatology,persons,0
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,emergency medicine,persons,1
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,family medicine,persons,5
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,internal medicine,persons,2
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,neurology,persons,0
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,neurosurgery,persons,1
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,nuclear medicine,persons,0
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,obstetrics and gynecology,persons,1
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,occupational and environmental medicine,persons,0
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,ophthalmology,persons,1
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,orthopedics,persons,1
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,otorhinolaryngology,persons,0
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,pathology,persons,0
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,pediatrics,persons,1
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,plastic surgery,persons,1
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,preventive medicine,persons,0
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,psychiatry,persons,0
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,radiation oncology,persons,0
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,radiology,persons,0
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,rehabilitation medicine,persons,1
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,surgery,persons,3
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,thoracic and cardiovascular surgery,persons,2
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,total,persons,24
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,tuberculosis,persons,0
2010,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,urology,persons,1
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,anesthesiology and pain medicine,persons,2
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,clinical laboratory medicine,persons,0
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,dermatology,persons,0
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,emergency medicine,persons,3
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,family medicine,persons,5
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,internal medicine,persons,4
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,neurology,persons,1
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,neurosurgery,persons,1
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,nuclear medicine,persons,0
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,obstetrics and gynecology,persons,1
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,occupational and environmental medicine,persons,0
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,ophthalmology,persons,1
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,orthopedics,persons,3
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,otorhinolaryngology,persons,0
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,pathology,persons,0
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,pediatrics,persons,1
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,plastic surgery,persons,1
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,preventive medicine,persons,0
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,psychiatry,persons,0
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,radiation oncology,persons,0
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,radiology,persons,1
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,rehabilitation medicine,persons,4
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,surgery,persons,4
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,thoracic and cardiovascular surgery,persons,2
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,total,persons,34
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,tuberculosis,persons,0
2015,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,urology,persons,0
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,anesthesiology and pain medicine,persons,3
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,clinical laboratory medicine,persons,0
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,dermatology,persons,0
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,emergency medicine,persons,0
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,family medicine,persons,4
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,internal medicine,persons,2
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,neurology,persons,2
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,neurosurgery,persons,1
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,nuclear medicine,persons,0
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,obstetrics and gynecology,persons,1
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,occupational and environmental medicine,persons,0
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,ophthalmology,persons,1
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,orthopedics,persons,2
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,otorhinolaryngology,persons,0
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,pathology,persons,0
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,pediatrics,persons,1
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,plastic surgery,persons,0
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,preventive medicine,persons,0
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,psychiatry,persons,0
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,radiation oncology,persons,0
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,radiology,persons,1
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,rehabilitation medicine,persons,0
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,surgery,persons,5
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,thoracic and cardiovascular surgery,persons,3
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,total,persons,26
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,tuberculosis,persons,0
2020,Jeollabuk-do,35,Jinan-gun,35320,NA,NA,medicine,doctors,urology,persons,0
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,anesthesiology and pain medicine,persons,14
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,clinical laboratory medicine,persons,2
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,dermatology,persons,4
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,emergency medicine,persons,3
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,family medicine,persons,27
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,internal medicine,persons,43
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,neurology,persons,6
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,neurosurgery,persons,8
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,nuclear medicine,persons,0
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,obstetrics and gynecology,persons,23
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,occupational and environmental medicine,persons,1
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,ophthalmology,persons,10
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,orthopedics,persons,25
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,otorhinolaryngology,persons,10
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,pathology,persons,1
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,pediatrics,persons,21
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,plastic surgery,persons,2
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,preventive medicine,persons,0
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,psychiatry,persons,8
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,radiation oncology,persons,0
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,radiology,persons,11
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,rehabilitation medicine,persons,3
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,surgery,persons,31
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,thoracic and cardiovascular surgery,persons,3
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,total,persons,263
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,tuberculosis,persons,0
2010,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,urology,persons,7
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,anesthesiology and pain medicine,persons,15
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,clinical laboratory medicine,persons,2
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,dermatology,persons,6
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,emergency medicine,persons,7
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,family medicine,persons,34
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,internal medicine,persons,59
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,neurology,persons,11
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,neurosurgery,persons,5
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,nuclear medicine,persons,0
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,obstetrics and gynecology,persons,29
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,occupational and environmental medicine,persons,2
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,ophthalmology,persons,11
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,orthopedics,persons,30
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,otorhinolaryngology,persons,14
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,pathology,persons,1
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,pediatrics,persons,23
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,plastic surgery,persons,2
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,preventive medicine,persons,0
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,psychiatry,persons,6
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,radiation oncology,persons,0
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,radiology,persons,15
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,rehabilitation medicine,persons,8
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,surgery,persons,25
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,thoracic and cardiovascular surgery,persons,3
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,total,persons,319
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,tuberculosis,persons,0
2015,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,urology,persons,11
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,anesthesiology and pain medicine,persons,17
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,clinical laboratory medicine,persons,3
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,dermatology,persons,6
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,emergency medicine,persons,11
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,family medicine,persons,34
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,internal medicine,persons,66
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,neurology,persons,9
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,neurosurgery,persons,10
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,nuclear medicine,persons,0
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,obstetrics and gynecology,persons,32
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,occupational and environmental medicine,persons,3
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,ophthalmology,persons,12
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,orthopedics,persons,27
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,otorhinolaryngology,persons,15
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,pathology,persons,2
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,pediatrics,persons,32
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,plastic surgery,persons,3
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,preventive medicine,persons,0
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,psychiatry,persons,8
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,radiation oncology,persons,0
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,radiology,persons,16
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,rehabilitation medicine,persons,10
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,surgery,persons,31
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,thoracic and cardiovascular surgery,persons,2
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,total,persons,359
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,tuberculosis,persons,0
2020,Jeollabuk-do,35,Gunsan-si,35020,NA,NA,medicine,doctors,urology,persons,10
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,anesthesiology and pain medicine,persons,9
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,clinical laboratory medicine,persons,1
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,dermatology,persons,1
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,emergency medicine,persons,3
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,family medicine,persons,15
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,internal medicine,persons,17
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,neurology,persons,2
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,neurosurgery,persons,7
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,nuclear medicine,persons,0
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,obstetrics and gynecology,persons,6
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,occupational and environmental medicine,persons,0
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,ophthalmology,persons,6
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,orthopedics,persons,9
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,otorhinolaryngology,persons,4
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,pathology,persons,1
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,pediatrics,persons,7
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,plastic surgery,persons,1
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,preventive medicine,persons,0
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,psychiatry,persons,8
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,radiation oncology,persons,0
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,radiology,persons,2
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,rehabilitation medicine,persons,3
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,surgery,persons,13
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,thoracic and cardiovascular surgery,persons,3
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,total,persons,123
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,tuberculosis,persons,1
2010,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,urology,persons,4
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,anesthesiology and pain medicine,persons,9
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,clinical laboratory medicine,persons,0
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,dermatology,persons,1
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,emergency medicine,persons,0
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,family medicine,persons,13
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,internal medicine,persons,21
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,neurology,persons,3
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,neurosurgery,persons,4
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,nuclear medicine,persons,0
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,obstetrics and gynecology,persons,7
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,occupational and environmental medicine,persons,0
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,ophthalmology,persons,7
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,orthopedics,persons,8
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,otorhinolaryngology,persons,5
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,pathology,persons,1
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,pediatrics,persons,8
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,plastic surgery,persons,1
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,preventive medicine,persons,0
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,psychiatry,persons,9
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,radiation oncology,persons,1
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,radiology,persons,3
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,rehabilitation medicine,persons,4
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,surgery,persons,7
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,thoracic and cardiovascular surgery,persons,5
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,total,persons,122
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,tuberculosis,persons,0
2015,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,urology,persons,5
2020,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,anesthesiology and pain medicine,persons,9
2020,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,clinical laboratory medicine,persons,0
2020,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,dermatology,persons,1
2020,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,emergency medicine,persons,4
2020,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,family medicine,persons,11
2020,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,internal medicine,persons,19
2020,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,neurology,persons,5
2020,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,neurosurgery,persons,3
2020,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,nuclear medicine,persons,0
2020,Jeollabuk-do,35,Namwon-si,35050,NA,NA,medicine,doctors,obstetrics and gynecology,persons,5
